SKU,Product ID,Ranges,Product Name,Description,Finish,EAN,Width (mm),Height (mm),Depth (mm),Kg,Qty,BP 1,BP2,BP 3,BP 4,BP 5,BP 6,Assembly Instructions,Image URL1,Image URL2,Image URL3,Image URL4,Image URL5,Image URL6,Image URL7,Image URL8,Image URL9,Image URL10,Image URL11,Image URL12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012202,3023021246325F,Copenhagen,3 Door 4 Drawer Robe Cream and Pine,"3 Door 4 Drawer Wardrobe in attractive Cream MDF/Pine is a large triple robe that combines lots of hanging space over 4 wide drawers to give the ultimate storage for everyones clothes, beautifully styled to match the rest of this bedroom collection. It has 3 separate doors all with adjustable hinges that open up to reveal loads of hanging space and the 4 drawers which are perfect for folding clothes, all drawers are on easy glide runners and have cam lok system on drawer fronts. Crafted from Creme MDF/Pine and finished with a smooth lacquer makes this a durable and attractive choice. Why not add a matching bed, bedside and chest to offer your customer a room to go offer.","Cream MDF and Solid Pine (excludes backs, drawer base and drawer sides)",5706036681316,1298,1852,565,76.0,3,Solid Cream MDF/Pine,Cam lock drawer fronts,Metal drawer runners,Solid pine handles,Easy self assembly,,https://www.dropbox.com/s/g1njrnfabuwo8f4/1012202_ai.pdf?dl=0,https://www.dropbox.com/s/jza1a25jn1ncoci/1012202_1.jpg?dl=0,https://www.dropbox.com/s/eae7sya9ocgipm5/1012202_2.jpg?dl=0,https://www.dropbox.com/s/xck4nrdfx8hd1pw/1012202_3.jpg?dl=0,https://www.dropbox.com/s/94bclzcbdgin2rv/1012202_4.jpg?dl=0,https://www.dropbox.com/s/qmp4id3qjgct7g3/1012202_5.jpg?dl=0,https://www.dropbox.com/s/72btm9gtaf8iggn/1012202_6.jpg?dl=0,https://www.dropbox.com/s/tta1sm9as0w8lh3/1012202_7.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012211,3023021034325F,Copenhagen,3 Door 4 Drawer Robe Pine,"3 Door 4 Drawer Wardrobe in Pine is a large triple wardrobe that combines lots of hanging space over 4 wide drawers to give the ultimate storage for everyones clothes, beautifully styled to match the rest of this bedroom collection. It has 3 separate doors all with adjustable hinges that open up to reveal loads of hanging space and the 4 drawers which are perfect for folding clothes, all drawers are on easy glide runners and have cam lok system on drawer fronts. Crafted from solid pine and finished with a smooth stained lacquer makes this a durable and attractive choice. Why not add a matching bed, bedside and chest to offer your customer a room to go offer.","Pine  (excludes backs, drawer base and drawer sides)",5706036664166,1298,1852,565,76.0,3,Solid Antique lacquered pine,Cam lock drawer fronts,Metal drawer runners,Solid pine handles,Easy self assembly,,https://www.dropbox.com/s/ffh1qdlhn467ach/1012211_ai.pdf?dl=0,https://www.dropbox.com/s/olfk1akxll6103o/1012211_1.jpg?dl=0,https://www.dropbox.com/s/k2szgt91cj2a1hl/1012211_2.jpg?dl=0,https://www.dropbox.com/s/krm7si4qpxo2v6e/1012211_3.jpg?dl=0,https://www.dropbox.com/s/m8xqdqigknxjwm3/1012211_4.jpg?dl=0,https://www.dropbox.com/s/3e3r5dolmmrle31/1012211_5.jpg?dl=0,https://www.dropbox.com/s/xm63vwsg03sjqcy/1012211_6.jpg?dl=0,https://www.dropbox.com/s/y6759ycbm6isv8x/1012211_7.jpg?dl=0,https://www.dropbox.com/s/va15t84fr9hugkq/1012211_8.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012501,3022220050325F,Copenhagen,2 Door 2 Drawer Combi Robe White,"2 Door 2 Drawer Combi Wardrobe in attractive white MDF is an ideal all-in-one storage solution for the smaller bedroom. Plenty of hanging space above 2 generous drawers fitted with smooth gliding runners and cam lok drawer fronts, crafted from white MDF and finished with a smooth lacquer makes this a durable and attractive choice for any bedroom. An added touch is the special adjustable hinges we use on all wardrobe doors to offset any problem with uneven floors. Why not add our 5 drawer narrow chest and single bed to offer your customer the single bedroom package.","White Painted MDF  (excludes backs, drawer base and drawer sides)",5706036664340,884,1372,475,45.4,1,Solid White MDF,Cam lock drawer fronts,Metal drawer runners,Solid pine handles,Easy self assembly,,https://www.dropbox.com/s/sj8w25lguxj68o7/1012501_ai.pdf?dl=0,https://www.dropbox.com/s/k6p1e72jys9ercs/1012501_1.jpg?dl=0,https://www.dropbox.com/s/xfirsusk6bsqn83/1012501_2.jpg?dl=0,https://www.dropbox.com/s/xrkgapu852e8t5l/1012501_3.jpg?dl=0,https://www.dropbox.com/s/qf423upiwb2rkjd/1012501_4.jpg?dl=0,https://www.dropbox.com/s/298r7smyip73bn9/1012501_5.jpg?dl=0,https://www.dropbox.com/s/7thbcy2lln29mrg/1012501_6.jpg?dl=0,https://www.dropbox.com/s/5cw6hbkq8p0xvcd/1012501_7.jpg?dl=0,https://www.dropbox.com/s/a5oian0vvuznnzz/1012501_8.jpg?dl=0,https://www.dropbox.com/s/oqd6g74d1o1g97z/1012501_9.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012502,3022220246325F,Copenhagen,2 Door 2 Drawer Combi Robe Cream and Pine,"2 Door 2 Drawer Combi Wardrobe in attractive Cream MDF/Pine is an ideal all-in-one storage solution for the smaller bedroom. Plenty of hanging space above 2 generous drawers fitted with smooth gliding runners and cam lok drawer fronts, crafted from Creme MDF/Pine and finished with a smooth lacquer makes this a durable and attractive choice for any bedroom. An added touch is the special adjustable hinges we use on all wardrobe doors to offset any problem with uneven floors. Why not add our 5 drawer narrow chest and single bed to offer your customer the single bedroom package.","Cream MDF and Solid Pine (excludes backs, drawer base and drawer sides)",5706036681309,884,1372,475,45.4,1,Solid Cream MDF/Pine,Cam lock drawer fronts,Metal drawer runners,Solid pine handles,Easy self assembly,,https://www.dropbox.com/s/jmx8n749vvxye60/1012502_ai.pdf?dl=0,https://www.dropbox.com/s/00s2bxwats2juk2/1012502_1.jpg?dl=0,https://www.dropbox.com/s/mxfv76eofbxr0yl/1012502_2.jpg?dl=0,https://www.dropbox.com/s/23fba3wsv1i454l/1012502_3.jpg?dl=0,https://www.dropbox.com/s/rwxssk8cabxaxxv/1012502_4.jpg?dl=0,https://www.dropbox.com/s/t7cur1v3tfv56w8/1012502_5.jpg?dl=0,https://www.dropbox.com/s/sn09yzly2opxvut/1012502_6.jpg?dl=0,https://www.dropbox.com/s/npp6nadol5lzcdz/1012502_7.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012511,3022220034325F,Copenhagen,2 Door 2 Drawer Combi Robe Pine,2 Door 2 Drawer Combi Wardrobe in Pine is an ideal all-in-one storage solution for the smaller bedroom. Plenty of hanging space above 2 generous drawers fitted with smooth gliding runners and cam lok drawer fronts.  Crafted from solid pine and finished with a smooth stained lacquer makes this a durable and attractive choice for any bedroom. An added touch is the special adjustable hinges we use on all wardrobe doors to offset any problem with uneven floors. Why not add our 5 drawer narrow chest and single bed to offer your customer single bedroom package.,"Pine  (excludes backs, drawer base and drawer sides)",5706036664142,884,1372,475,31.0,1,Solid Antique lacquered pine,Cam lock drawer fronts,Metal drawer runners,Solid pine handles,Easy self assembly,,https://www.dropbox.com/s/2pii23pqwt7jn59/1012511_ai.pdf?dl=0,https://www.dropbox.com/s/q26ockl2539pj2e/1012511_1.jpg?dl=0,https://www.dropbox.com/s/9i9yxzfmnet4mhj/1012511_2.jpg?dl=0,https://www.dropbox.com/s/ehpypoc8ro4b5hw/1012511_3.jpg?dl=0,https://www.dropbox.com/s/dk37tcjh7yfkbzq/1012511_4.jpg?dl=0,https://www.dropbox.com/s/pw9p6mpj1qwx0v4/1012511_5.jpg?dl=0,https://www.dropbox.com/s/d5c2kwad7z7yl40/1012511_6.jpg?dl=0,https://www.dropbox.com/s/ksketnz09alsg4l/1012511_7.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012901,3023161050325F,Copenhagen,2 Door 2 Drawer Robe White,"2 Door 2 Drawer Wardrobe in White is an ideal all-in-one storage solution for the smaller bedroom. Plenty of hanging space above 2 generous drawers fitted with smooth gliding runners and cam lok drawer fronts, crafted from white MDF and finished with a smooth lacquer makes this a durable and attractive choice for any bedroom. An added touch is the special adjustable hinges we use on all wardrobe doors to offset any problem with uneven floors. Why not add our 5 drawer narrow chest and single bed to offer your customer the single bedroom package.","White Painted MDF  (excludes backs, drawer base and drawer sides)",5706036729087,884,1852,565,67.0,2,Solid White MDF,Cam lock drawer fronts,Metal drawer runners,Solid pine handles,Easy self assembly,,https://www.dropbox.com/s/bh82qcnpxfmrmeg/1012901_ai.pdf?dl=0,https://www.dropbox.com/s/j0n1wrt74fki9tl/1012901_1.jpg?dl=0,https://www.dropbox.com/s/i5i87adg2raz99o/1012901_2.jpg?dl=0,https://www.dropbox.com/s/a0u3cf3p4ht6iio/1012901_3.jpg?dl=0,https://www.dropbox.com/s/mnyp1m8j1fyab9t/1012901_4.jpg?dl=0,https://www.dropbox.com/s/7wjvb65dfp7yv42/1012901_5.jpg?dl=0,https://www.dropbox.com/s/xjwk7y8obeme86k/1012901_6.jpg?dl=0,https://www.dropbox.com/s/h6kiev3rd34vexv/1012901_7.jpg?dl=0,https://www.dropbox.com/s/l6qdgpbyykuktit/1012901_8.jpg?dl=0,https://www.dropbox.com/s/a4s7lgrprz1tghz/1012901_9.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012902,3023162246325F,Copenhagen,2 Door 2 Drawer Robe Cream and Pine,"2 Door 2 Drawer Wardrobe in Cream and Pine is an ideal all-in-one storage solution for the smaller bedroom. Plenty of hanging space above 2 generous drawers fitted with smooth gliding runners and cam lok drawer fronts, crafted from Creme MDF/Pine and finished with a smooth lacquer makes this a durable and attractive choice for any bedroom. An added touch is the special adjustable hinges we use on all wardrobe doors to offset any problem with uneven floors. Why not add our 5 drawer narrow chest and single bed to offer your customer the single bedroom package.","Cream MDF and Solid Pine (excludes backs, drawer base and drawer sides)",5706036730014,884,1852,565,67.0,2,Solid Cream MDF/Pine,Cam lock drawer fronts,Metal drawer runners,Solid pine handles,Easy self assembly,,https://www.dropbox.com/s/skxd65otj7og2cx/1012902_ai.pdf?dl=0,https://www.dropbox.com/s/1ya0xwir1vcd0mr/1012902_1.jpg?dl=0,https://www.dropbox.com/s/qityt89ekyvzf3i/1012902_2.jpg?dl=0,https://www.dropbox.com/s/zccol3r80rcst39/1012902_3.jpg?dl=0,https://www.dropbox.com/s/rd8mm2nybg35k94/1012902_4.jpg?dl=0,https://www.dropbox.com/s/0xzz5s36tydgkvs/1012902_5.jpg?dl=0,https://www.dropbox.com/s/vnp8jiisk26r32k/1012902_6.jpg?dl=0,https://www.dropbox.com/s/igz3sgkobydvdem/1012902_7.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012911,3023161034325F,Copenhagen,2 Door 2 Drawer Robe Pine,"2 Door 2 Drawer Wardrobe in Pine is an ideal all-in-one storage solution for the smaller bedroom. Plenty of hanging space above 2 generous drawers fitted with smooth gliding runners and cam lok drawer fronts, crafted from Pine and finished with a smooth lacquer makes this a durable and attractive choice for any bedroom. An added touch is the special adjustable hinges we use on all wardrobe doors to offset any problem with uneven floors. Why not add our 5 drawer narrow chest and single bed to offer your customer the single bedroom package.","Pine  (excludes backs, drawer base and drawer sides)",5706036729117,884,1852,565,44.0,2,Solid Antique lacquered pine,Cam lock drawer fronts,Metal drawer runners,Solid pine handles,Easy self assembly,,https://www.dropbox.com/s/j6nvcfu3trprl4n/1012911_ai.pdf?dl=0,https://www.dropbox.com/s/kqrjjo8hpli71h3/1012911_1.jpg?dl=0,https://www.dropbox.com/s/a6dfp8yw4wcdd09/1012911_2.jpg?dl=0,https://www.dropbox.com/s/4rn4t5vtl4na97y/1012911_3.jpg?dl=0,https://www.dropbox.com/s/4c8cfysntowoj2g/1012911_4.jpg?dl=0,https://www.dropbox.com/s/yp1jli35qusolc2/1012911_5.jpg?dl=0,https://www.dropbox.com/s/i65b6jp8y3qr1a1/1012911_6.jpg?dl=0,https://www.dropbox.com/s/zhzqkck9e5cgyl9/1012911_7.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013201,3026041050325F,Copenhagen,4'6 ft Double Bed White,"Double Bed Frame in attractive white MDF is crafted from white MDF and finished with a smooth lacquer making this a durable and attractive choice for the main bedroom. The deep headboard with detailed carving plus the unique spindle posts gives the bed individual styling. Double bed frame is made to take a standard UK size 4ft6 Mattress, and to give extra strength has centre support rail included. Why not add our 3 Door 4 drawer wardrobe, bedside, and 2+4 chest to offer your customer special double room to go offer. Including bed slats.",White Painted MDF,5706036664364,1999,943,1464,34.0,2,Solid White MDF,Slatted pine,Including bed slats,Takes 140cm x 190cm Mattress,Easy self assembly,,https://www.dropbox.com/s/wb1bzbutl9tn0qc/1013201_ai.pdf?dl=0,https://www.dropbox.com/s/2zgcl94laqqv2v8/1013201_3.jpg?dl=0,https://www.dropbox.com/s/5tt71t1cz80qkey/1013201_2.jpg?dl=0,https://www.dropbox.com/s/srsc8jjnbf5ia9e/1013201_1.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014101,,Copenhagen,Dressing Table Mirror White,Mirror in white is a stunning addition to this bedroom collection and completes the look on top of a dressing table or chest.,Painted Pine,5706036674134,490,135,465,2.7,1,Solid White MDF,White frame,Adjustable,Easy self assembly,,,N/A,https://www.dropbox.com/s/svqs04invpuz3n9/1014101_1.jpg?dl=0,https://www.dropbox.com/s/jh7pe0dk8s3zajz/1014101_2.jpg?dl=0,https://www.dropbox.com/s/2cxsxfeq67x4uy2/1014101_3.jpg?dl=0,https://www.dropbox.com/s/7rg3mdvwdvx8sd7/1014101_4.jpg?dl=0,https://www.dropbox.com/s/4ctyxcegh705tbv/1014101_5.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020101,3630030050325F,Scandi,3 Drawer Bedside White,"3 Drawer Bedside in white MDF is a modern designed storage solution. It will comfortably hold a lamp, alarm clock and your favourite book or kindle on top and theres plenty more room in the three drawers. All drawers are on easy glide runners with cam lok system on fronts. Modern design in white MDF and finished with a smooth lacquer makes this an attractive choice for any bedroom. Fits perfectly beside our matching single or double White beds.","Painted White MDF (Excluding backs, Drawer base and drawer sides)",5706036658400,437,563,397,14.0,1,Solid white MDF,Metal drawer runners,Cam lock drawer fronts,Easy self assembly,,,https://www.dropbox.com/s/tj503s4lvlcbgjd/1020101_ai.pdf?dl=0,https://www.dropbox.com/s/osxzij1xwyvkan0/1020101_1.jpg?dl=0,https://www.dropbox.com/s/nk9wbr8zprj0k08/1020101_2.jpg?dl=0,https://www.dropbox.com/s/xtk4eknxzn3agrm/1020101_3.jpg?dl=0,https://www.dropbox.com/s/hgswq3c73ustx58/1020101_4.jpg?dl=0,https://www.dropbox.com/s/ldvwx567x8845az/1020101_5.jpg?dl=0,https://www.dropbox.com/s/6kvrjgqfjpsu7zv/1020101_6.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020111,3630030022325F,Scandi,3 Drawer Bedside Pine,"3 Drawer Bedside in Pine is a modern designed storage solution. It will comfortably hold a lamp, alarm clock and your favourite book or kindle on top and theres plenty more room in the 3 drawers. All drawers are on easy glide runners with cam lok system on fronts. Modern design in solid pine and finished with a smooth stained lacquer makes this an attractive choice for any bedroom. Fits perfectly beside our matching single or double beds.","Pine (Excluding backs, Drawer base and drawer sides)",5706036658394,437,563,397,11.0,1,Solid Lacquered pine (excluding drawer base and back),Metal drawer runners,Cam lock drawer fronts,Easy self assembly,,,https://www.dropbox.com/s/hucgg54jdm19imd/1020111_ai.pdf?dl=0,https://www.dropbox.com/s/xywixsgbil6m4qv/1020111_1.jpg?dl=0,https://www.dropbox.com/s/5nfljdtplyjlrzu/1020111_2.jpg?dl=0,https://www.dropbox.com/s/hzje25jlj5mq8jf/1020111_3.jpg?dl=0,https://www.dropbox.com/s/vd14zwuvytnkdlx/1020111_4.jpg?dl=0,https://www.dropbox.com/s/allhgraah00hzm3/1020111_5.jpg?dl=0,https://www.dropbox.com/s/g0ir7iarpcb4oi9/1020111_6.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020201,3630130050325F,Scandi,2+4 Drawer Chest White,"2 + 4 Drawer Chest in white MDF is a beautifully crafted solid chest of drawers for the bedroom. Top 2 drawers for small items, and 4 wider drawers to store folding clothes. All drawers are on easy glide runners with cam lok system on fronts. This modern design in white MDF, finished with a smooth lacquer makes this an attractive choice for any bedroom. Why not complete with matching bedside and 2 Drawer wardrobe to offer your customer a great package deal.","Painted White MDF (Excluding backs, Drawer base and drawer sides)",5706036667204,835,883,397,33.0,1,Solid white MDF,Metal drawer runners,Cam lock drawer fronts,Easy self assembly,,,https://www.dropbox.com/s/gvios2t9t06xifg/1020201_ai.pdf?dl=0,https://www.dropbox.com/s/9uk9nocbicndg5i/1020201_1.jpg?dl=0,https://www.dropbox.com/s/05zets0jsw6qr80/1020201_2.jpg?dl=0,https://www.dropbox.com/s/sqo0292f35tac2i/1020201_3.jpg?dl=0,https://www.dropbox.com/s/93tw7aeqweqpogp/1020201_4.jpg?dl=0,https://www.dropbox.com/s/tg5y06lqmlv3uon/1020201_5.jpg?dl=0,https://www.dropbox.com/s/v92c7ub19caemqq/1020201_6.jpg?dl=0,https://www.dropbox.com/s/y3kyegak141ict5/1020201_7.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020211,3630130022325F,Scandi,2+4 Drawer Chest Pine,"2 + 4 Drawer Chest in Pine is a beautifully crafted solid pine chest of drawers for the bedroom. Top 2 drawers for small items, and 4 wider drawers to store folding clothes. All drawers are on easy glide runners with cam lok system on fronts. This modern design in solid pine, finished with a smooth stained lacquer makes this an attractive choice for any bedroom. Why not complete with matching bedside and 2 Drawer wardrobe to offer your customer a great package deal.","Pine (Excluding backs, Drawer base and drawer sides)",5706036667211,835,883,397,26.0,1,Solid Lacquered pine (excluding drawer base and back),Metal drawer runners,Cam lock drawer fronts,Easy self assembly,,,https://www.dropbox.com/s/7u8xf8m6wbxyopt/1020211_ai.pdf?dl=0,https://www.dropbox.com/s/bkaxyekkiewcsgt/1020211_1.jpg?dl=0,https://www.dropbox.com/s/b9y6858sv9u7hyf/1020211_2.jpg?dl=0,https://www.dropbox.com/s/pn0sfk5nlx1fn3x/1020211_3.jpg?dl=0,https://www.dropbox.com/s/eas7xft17mjq8u3/1020211_4.jpg?dl=0,https://www.dropbox.com/s/z3t8ycs9m8tb6bw/1020211_5.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020401,3630240050325F,Scandi,6+6 Drawer Chest White,"6 + 6 Drawer Extra wide chest in white MDF is a large, modern solid chest of drawers with lots of storage space. The top makes a nice area for a mirror and photos. The total of 12 easy gliding drawers with cam lok drawer fronts gives lots of storage space. Crafted from solid white MDF and finished with a smooth lacquer makes this a durable and attractive choice for any bedroom. Why not add our same height wide 2 + 4 drawer chest to offer your customer a mega storage deal.","Painted White MDF (Excluding backs, Drawer base and drawer sides)",5706036721722,1233,1043,397,53.0,1,Solid white MDF,Metal drawer runners,Cam lock drawer fronts,Easy self assembly,,,https://www.dropbox.com/s/p114znz1hq32l38/1020401_ai.pdf?dl=0,https://www.dropbox.com/s/v993pms49ng45lt/1020401_1.jpg?dl=0,https://www.dropbox.com/s/q6xn2dylri8zdw3/1020401_2.jpg?dl=0,https://www.dropbox.com/s/rn9i8vipkl7ohji/1020401_3.jpg?dl=0,https://www.dropbox.com/s/7jxakyg78hgi6vt/1020401_4.jpg?dl=0,https://www.dropbox.com/s/4zoousa943vs504/1020401_5.jpg?dl=0,https://www.dropbox.com/s/jl94p9b4upx17r9/1020401_6.jpg?dl=0,https://www.dropbox.com/s/l4cqvzajrpld59w/1020401_7.jpg?dl=0,https://www.dropbox.com/s/k0jtixisekrrwfy/1020401_8.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022111,3631000022325F,Scandi,2 Door 2 Drawer Combi Robe Pine,"2 Door 2 Drawer wardrobe in Pine is an ideal all-in-one storage solution for the smaller bedroom. Plenty of hanging space above 2 generous drawers fitted with smooth gliding runners and cam lok drawer fronts, crafted from solid pine and finished with a smooth stained lacquer makes this a durable and attractive choice for any bedroom. An added touch is the special adjustable hinges we use on all wardrobe doors to offset any problem with uneven floors. Why not add our 3 drawer bedside and single bed to offer your customer single bedroom package.","Pine (Excluding backs, Drawer base and drawer sides)",5706036658486,811,1529,490,34.0,1,Solid Lacquered pine (excluding drawer base and back),Metal drawer runners,Cam lock drawer fronts,Easy self assembly,,,https://www.dropbox.com/s/6ch6zs0i6et5ntj/1022111_ai.pdf?dl=0,https://www.dropbox.com/s/yarsiulwp8gwrq3/1022111_1.jpg?dl=0,https://www.dropbox.com/s/d96fwxkfjak70al/1022111_2.jpg?dl=0,https://www.dropbox.com/s/i9ci3zjgotb4h0b/1022111_3.jpg?dl=0,https://www.dropbox.com/s/ayasw9bu5dle0eg/1022111_4.jpg?dl=0,https://www.dropbox.com/s/thij68wkvt79y36/1022111_5.jpg?dl=0,https://www.dropbox.com/s/ip86z6q4ulma6xp/1022111_6.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
